start	end	text
2913240	2921560	no y original okay again you see I instead of writing x is equal to is equal to y what I have
2921560	2927480	written is my x is equal to y original because till this point y's value has not been changed so y
2927480	2933320	and y original is same essentially we can write both and both will be correct but this will be
2933320	2938280	helpful when we try to prove the final property of the program okay so at this moment of time what
2938280	2946600	we can safely claim is our temporary variable has x original and the current value in x is the
2946680	2953160	original value that came into y okay so let me write down again I want to default let's say
2955800	2962760	I want to maybe no print fill that too here because in case if I you know this thing is not true
2962760	2966760	you know right now I'm guessing that this should be true but if it is not true it should you know
2966760	2972760	return this print message and I should be able to see this now what about the you know very
2973320	2986040	last one so what can we write here so shall we so what can we write so when we have done let's say
2986040	2997720	this last step where y is equal to 10 okay so what can we safely know I said this particular
2997800	3006040	point in time so where did we get this so this is our final thing right so this is certainly
3006040	3010680	another final thing that we want to say but can we write down some you know detailed
3010680	3015640	you know explanation of the last statement also so can we write down that since we have done
3015640	3023400	y is equal to 10 maybe you know we want to say immediately here that y should y's value should
3023400	3033560	be you know equal to temporary okay and what we also want to see here is the temp is equal to is
3033560	3048920	equal to x original and maybe what else I want to see okay so so y is equal to temp for sure okay
3048920	3054520	temp value is equal to x original not about no this last thing do we think that this is still true
3056840	3061720	because y original has not changed and you know x has also been not touched by the you know
3062520	3064280	code I'm sorry
3079240	3091800	so we were writing down this piece of wooden we by mistake inserted this whole thing okay so what
3091800	3100360	we are saying is we want to you know maybe copy and paste this thing right we want this to be
3100360	3105480	not true at this particular moment of time and if it is not true let's say we want to say
3106200	3114120	fail at three you see we are incrementally building the number of you know
3114120	3118360	proposition that we want to be true right initially we are saying that no we want this to be true
3119160	3123320	we want it to be retained even after the second one but then we want some additional thing to be
3123320	3128360	true right by the second statement and what we are saying here is now we want you know this new
3128360	3134040	thing to be true here but no we can safely assume that all the previous things are also true
3134040	3138920	because my last statement does not change these are touches those variables so I can safely
3138920	3144600	actually write down these things okay and that's how now if you know all these things are true
3144600	3151160	then you can you know make sense that why you know this should imply this one right no you can
3151160	3157960	easily see right that y you know x should be equal to y original right because see this is exactly
3157960	3163000	what we have written here right that x is equal to y original and your y is equal to
3163720	3169560	x original so y is equal to x original because y is already is equal to 10 and 10 is equal to
3169560	3175000	x original so y is equal to x original so this is like a complete proof why this is programs should
3175000	3180760	work okay so if you write no assertions like this a detailed set of assertions like this we
3180760	3187880	can almost be sure that no will catch any bug that will come in the code if we run it you know
3187880	3193640	enough number of time with different numbers of different no input buried input okay so we can
3193640	3199720	we need a run again the same thing for just once or maybe you know this same piece of code we want
3199720	3210840	to run it again so it's failing because no we have not defined this thing okay we have not
3210840	3216120	know around this piece of what once we run this piece of what and then if we run we get the
3216120	3223000	sort value okay so it was just you know highlight so today's no lecture we just wanted to highlight
3223000	3228280	that there are ways to validate code that you write okay it's not that you cannot validate
3229080	3236920	and by writing these assertions my intention was to tell you very you know clearly the
3236920	3241720	semantics of this assignment statement so semantic assignment statement is you only you are
3241720	3246040	changing that variable and nothing else so you know if you have some way to store the previous
3246040	3251960	value of the variables then you can assert or you can claim meaningful property about your program
3251960	3257240	very easily okay so that's was the not only purpose of this lecture so please go through the
3257240	3262200	lecture today that we we discussed on the concept today these are very important assignment is
3262200	3266280	you know one of the most important statement in any programming language especially if it is
3266280	3271320	imperative programming language and we should clearly understand the semantics okay and in
3271320	3276040	case of need where you know you can not trust let's say the piece of what that you have generated
3276040	3280520	you should do this you know line by line analysis and you should write down your intentions
3280520	3285880	using this assert statement so assert statement so it's very useful okay anything that comes inside
3285880	3292200	this assert statement no it is a you know no Boolean expression and it always you know you
3292280	3297080	values to idle to or false so if you generate you know enough number of let's say input to the
3297080	3302760	program that you are trying to verify then there is high chance that you will you know catch any
3302760	3307800	you know error box that may be present in your program okay so with this no I would like to
3307800	3314200	in this lecture so what I have given here as an R2 you know assignment problems for you to think
3314200	3318680	about so this did know this was you know one of the way to swap to number which is very safe
3318680	3324280	where you use use a temporary variable but many people you know try to you know trick and then
3324280	3330360	try to come up with it's a program is does not use any let's say additional variable like
3330360	3335240	there we use an additional variable which we call temp now if someone asks you can you do this
3335240	3340440	without using any additional variable so there are multiple ways to you know do that but then
3340440	3346360	there can be error right in those ways so you should always know check whether those tricky ways of
3347320	3352280	swapping to numbers are correct or not and for that I have given you you know two sample programs
3352280	3358680	you just work through this program and try to repeat you know the kind of annotation or assertion
3358680	3364280	that we have done for the safe you know this temporary variable swap program for these two
3364280	3369480	setup program also so please take your time go through these you know the examples you know
3369480	3374760	slowly the way we did today's example and try to see whether you can write down safely those
3374760	3380280	assertions and get it right or not okay okay so with this I will conclude today's lecture and
3380280	3390280	we'll meet in the next lecture see you then
